[7, 10, 11, 14] 64.0
[8, 9, 10, 11] 320.0
[8, 9, 11, 12] 256.0
[8, 9, 12, 13] 192.0
[8, 9, 13, 14] 128.0
[8, 9, 14, 15] 64.0
[8, 10, 11, 13] 192.0
[8, 10, 12, 14] 128.0
[8, 10, 13, 15] 64.0
[8, 11, 12, 15] 64.0
[9, 10, 11, 12] 320.0
[9, 10, 12, 13] 256.0
[9, 10, 13, 14] 192.0
[9, 10, 14, 15] 128.0
[9, 10, 15, 16] 64.0
[9, 11, 12, 14] 192.0
[9, 11, 13, 15] 128.0
[9, 11, 14, 16] 64.0
[9, 12, 13, 16] 64.0
[10, 11, 12, 13] 320.0
[10, 11, 13, 14] 256.0
[10, 11, 14, 15] 192.0
[10, 11, 15, 16] 128.0
[10, 11, 16, 17] 64.0
[10, 12, 13, 15] 192.0
[10, 12, 14, 16] 128.0
[10, 12, 15, 17] 64.0
[10, 13, 14, 17] 64.0
[11, 12, 13, 14] 320.0
[11, 12, 14, 15] 256.0
[11, 12, 15, 16] 192.0
[11, 12, 16, 17] 128.0
[11, 12, 17, 18] 64.0
[11, 13, 14, 16] 192.0
[11, 13, 15, 17] 128.0
[11, 13, 16, 18] 64.0
[11, 14, 15, 18] 64.0
[12, 13, 14, 15] 320.0
[12, 13, 15, 16] 256.0
[12, 13, 16, 17] 192.0
[12, 13, 17, 18] 128.0
[12, 13, 18, 19] 64.0
[12, 14, 15, 17] 192.0
[12, 14, 16, 18] 128.0
[12, 14, 17, 19] 64.0
[12, 15, 16, 19] 64.0
[13, 14, 15, 16] 320.0
[13, 14, 16, 17] 256.0
[13, 14, 17, 18] 192.0
[13, 14, 18, 19] 128.0
[13, 14, 19, 20] 64.0
[13, 15, 16, 18] 192.0
[13, 15, 17, 19] 128.0
[13, 15, 18, 20] 64.0
[13, 16, 17, 20] 64.0
[14, 15, 16, 17] 320.0
[14, 15, 17, 18] 256.0
[14, 15, 18, 19] 192.0
[14, 15, 19, 20] 128.0
[14, 15, 20, 21] 64.0
[14, 16, 17, 19] 192.0
[14, 16, 18, 20] 128.0
[14, 16, 19, 21] 64.0
[14, 17, 18, 21] 64.0
[15, 16, 17, 18] 320.0
[15, 16, 18, 19] 256.0
[15, 16, 19, 20] 192.0
[15, 16, 20, 21] 128.0
[15, 16, 21, 22] 64.0
[15, 17, 18, 20] 192.0
[15, 17, 19, 21] 128.0
[15, 17, 20, 22] 64.0
[15, 18, 19, 22] 64.0
[16, 17, 18, 19] 320.0
[16, 17, 19, 20] 256.0
[16, 17, 20, 21] 192.0
[16, 17, 21, 22] 128.0
[16, 17, 22, 23] 64.0
[16, 18, 19, 21] 192.0
[16, 18, 20, 22] 128.0
[16, 18, 21, 23] 64.0
[16, 19, 20, 23] 64.0
[17, 18, 19, 20] 320.0
[17, 18, 20, 21] 256.0
[17, 18, 21, 22] 192.0
[17, 18, 22, 23] 128.0
[17, 18, 23, 24] 64.0
[17, 19, 20, 22] 192.0
[17, 19, 21, 23] 128.0
[17, 19, 22, 24] 64.0
[17, 20, 21, 24] 64.0
[18, 19, 20, 21] 320.0
[18, 19, 21, 22] 256.0
[18, 19, 22, 23] 192.0
[18, 19, 23, 24] 128.0
[18, 19, 24, 25] 64.0
[18, 20, 21, 23] 192.0
[18, 20, 22, 24] 128.0
[18, 20, 23, 25] 64.0
[18, 21, 22, 25] 64.0
[19, 20, 21, 22] 320.0
[19, 20, 22, 23] 256.0
[19, 20, 23, 24] 192.0
[19, 20, 24, 25] 128.0
[19, 20, 25, 26] 64.0
[19, 21, 22, 24] 192.0
[19, 21, 23, 25] 128.0
[19, 21, 24, 26] 64.0
[19, 22, 23, 26] 64.0
[20, 21, 22, 23] 320.0
[20, 21, 23, 24] 256.0
[20, 21, 24, 25] 192.0
[20, 21, 25, 26] 128.0
[20, 21, 26, 27] 64.0
[20, 22, 23, 25] 192.0
[20, 22, 24, 26] 128.0
[20, 22, 25, 27] 64.0
[20, 23, 24, 27] 64.0
[21, 22, 23, 24] 320.0
[21, 22, 24, 25] 256.0
[21, 22, 25, 26] 192.0
[21, 22, 26, 27] 128.0
[21, 22, 27, 28] 64.0
[21, 23, 24, 26] 192.0
[21, 23, 25, 27] 128.0
[21, 23, 26, 28] 64.0
[21, 24, 25, 28] 64.0
[22, 23, 24, 25] 320.0
[22, 23, 25, 26] 256.0
[22, 23, 26, 27] 192.0
[22, 23, 27, 28] 128.0
[22, 23, 28, 29] 64.0
[22, 24, 25, 27] 192.0
[22, 24, 26, 28] 128.0
[22, 24, 27, 29] 64.0
[22, 25, 26, 29] 64.0
[23, 24, 25, 26] 320.0
[23, 24, 26, 27] 256.0
[23, 24, 27, 28] 192.0
[23, 24, 28, 29] 128.0
[23, 24, 29, 30] 64.0
[23, 25, 26, 28] 192.0
[23, 25, 27, 29] 128.0
[23, 25, 28, 30] 64.0
[23, 26, 27, 30] 64.0
[24, 25, 26, 27] 256.0
[24, 25, 27, 28] 192.0
[24, 25, 28, 29] 128.0
[24, 25, 29, 30] 64.0
[24, 26, 27, 29] 128.0
[24, 26, 28, 30] 64.0
[25, 26, 27, 28] 192.0
[25, 26, 28, 29] 128.0
[25, 26, 29, 30] 64.0
[25, 27, 28, 30] 64.0
[26, 27, 28, 29] 128.0
[26, 27, 29, 30] 64.0
[27, 28, 29, 30] 64.0
[1, 2, 3] -32.0
[1, 2, 4] -64.0
[1, 2, 5] -64.0
[1, 2, 6] -64.0
[1, 2, 7] -64.0
[1, 2, 8] -32.0
[1, 3, 4] -64.0
[1, 3, 5] -32.0
[1, 3, 6] -64.0
[1, 3, 7] -32.0
[1, 3, 8] -32.0
[1, 4, 5] -64.0
[1, 4, 6] -32.0
[1, 4, 8] -32.0
[1, 5, 6] -32.0
[1, 5, 7] -32.0
[1, 5, 8] -32.0
[1, 6, 7] -32.0
[1, 6, 8] -32.0
[1, 7, 8] -32.0
[2, 3, 4] -96.0
[2, 3, 5] -128.0
[2, 3, 6] -128.0
[2, 3, 7] -128.0
[2, 3, 8] -96.0
[2, 3, 9] -32.0
[2, 4, 5] -160.0
[2, 4, 6] -64.0
[2, 4, 7] -96.0
[2, 4, 8] -64.0
[2, 4, 9] -32.0
[2, 5, 6] -128.0
[2, 5, 7] -64.0
[2, 5, 9] -32.0
[2, 6, 7] -96.0
[2, 6, 8] -64.0
[2, 6, 9] -32.0
[2, 7, 8] -96.0
[2, 7, 9] -32.0
[2, 8, 9] -32.0
[3, 4, 5] -160.0
[3, 4, 6] -224.0
[3, 4, 7] -192.0
[3, 4, 8] -160.0
[3, 4, 9] -96.0
[3, 4, 10] -32.0
[3, 5, 6] -256.0
[3, 5, 7] -96.0
[3, 5, 8] -128.0
[3, 5, 9] -64.0
[3, 5, 10] -32.0
[3, 6, 7] -192.0
[3, 6, 8] -128.0
[3, 6, 10] -32.0
[3, 7, 8] -160.0
[3, 7, 9] -64.0
[3, 7, 10] -32.0
[3, 8, 9] -96.0
[3, 8, 10] -32.0
[3, 9, 10] -32.0
[4, 5, 6] -224.0
[4, 5, 7] -320.0
[4, 5, 8] -256.0
[4, 5, 9] -160.0
[4, 5, 10] -96.0
[4, 5, 11] -32.0
[4, 6, 7] -320.0
[4, 6, 8] -128.0
[4, 6, 9] -128.0
[4, 6, 10] -64.0
[4, 6, 11] -32.0
[4, 7, 8] -256.0
[4, 7, 9] -128.0
[4, 7, 11] -32.0
[4, 8, 9] -160.0
[4, 8, 10] -64.0
[4, 8, 11] -32.0
[4, 9, 10] -96.0
[4, 9, 11] -32.0
[4, 10, 11] -32.0
[5, 6, 7] -288.0
[5, 6, 8] -384.0
[5, 6, 9] -256.0
[5, 6, 10] -160.0
[5, 6, 11] -96.0
[5, 6, 12] -32.0
[5, 7, 8] -384.0
[5, 7, 9] -128.0
[5, 7, 10] -128.0
[5, 7, 11] -64.0
[5, 7, 12] -32.0
[5, 8, 9] -256.0
[5, 8, 10] -128.0
[5, 8, 12] -32.0
[5, 9, 10] -160.0
[5, 9, 11] -64.0
[5, 9, 12] -32.0
[5, 10, 11] -96.0
[5, 10, 12] -32.0
[5, 11, 12] -32.0
[6, 7, 8] -320.0
[6, 7, 9] -384.0
[6, 7, 10] -256.0
[6, 7, 11] -160.0
[6, 7, 12] -96.0
[6, 7, 13] -32.0
[6, 8, 9] -384.0
[6, 8, 10] -128.0
[6, 8, 11] -128.0
[6, 8, 12] -64.0
[6, 8, 13] -32.0
[6, 9, 10] -256.0
[6, 9, 11] -128.0
[6, 9, 13] -32.0
[6, 10, 11] -160.0
[6, 10, 12] -64.0
[6, 10, 13] -32.0
[6, 11, 12] -96.0
[6, 11, 13] -32.0
[6, 12, 13] -32.0
[7, 8, 9] -320.0
[7, 8, 10] -384.0
[7, 8, 11] -256.0
[7, 8, 12] -160.0
[7, 8, 13] -96.0
[7, 8, 14] -32.0
[7, 9, 10] -384.0
[7, 9, 11] -128.0
[7, 9, 12] -128.0
[7, 9, 13] -64.0
[7, 9, 14] -32.0
[7, 10, 11] -256.0
[7, 10, 12] -128.0
[7, 10, 14] -32.0
[7, 11, 12] -160.0
[7, 11, 13] -64.0
[7, 11, 14] -32.0
[7, 12, 13] -96.0
[7, 12, 14] -32.0
[7, 13, 14] -32.0
[8, 9, 10] -320.0
[8, 9, 11] -384.0
[8, 9, 12] -256.0
[8, 9, 13] -160.0
[8, 9, 14] -96.0
[8, 9, 15] -32.0
[8, 10, 11] -384.0
[8, 10, 12] -128.0
[8, 10, 13] -128.0
[8, 10, 14] -64.0
[8, 10, 15] -32.0
[8, 11, 12] -256.0
[8, 11, 13] -128.0
[8, 11, 15] -32.0
[8, 12, 13] -160.0
[8, 12, 14] -64.0
[8, 12, 15] -32.0
[8, 13, 14] -96.0
[8, 13, 15] -32.0
[8, 14, 15] -32.0
[9, 10, 11] -320.0
[9, 10, 12] -384.0
[9, 10, 13] -256.0
[9, 10, 14] -160.0
[9, 10, 15] -96.0
[9, 10, 16] -32.0
[9, 11, 12] -384.0
[9, 11, 13] -128.0
[9, 11, 14] -128.0
[9, 11, 15] -64.0
[9, 11, 16] -32.0
[9, 12, 13] -256.0
[9, 12, 14] -128.0
[9, 12, 16] -32.0
[9, 13, 14] -160.0
[9, 13, 15] -64.0
[9, 13, 16] -32.0
[9, 14, 15] -96.0
[9, 14, 16] -32.0
[9, 15, 16] -32.0
[10, 11, 12] -320.0
[10, 11, 13] -384.0
[10, 11, 14] -256.0
[10, 11, 15] -160.0
[10, 11, 16] -96.0
[10, 11, 17] -32.0
[10, 12, 13] -384.0
[10, 12, 14] -128.0
[10, 12, 15] -128.0
[10, 12, 16] -64.0
[10, 12, 17] -32.0
[10, 13, 14] -256.0
[10, 13, 15] -128.0
[10, 13, 17] -32.0
[10, 14, 15] -160.0
[10, 14, 16] -64.0
[10, 14, 17] -32.0
[10, 15, 16] -96.0
[10, 15, 17] -32.0
[10, 16, 17] -32.0
[11, 12, 13] -320.0
[11, 12, 14] -384.0
[11, 12, 15] -256.0
[11, 12, 16] -160.0
[11, 12, 17] -96.0
[11, 12, 18] -32.0
[11, 13, 14] -384.0
[11, 13, 15] -128.0
[11, 13, 16] -128.0
[11, 13, 17] -64.0
[11, 13, 18] -32.0
[11, 14, 15] -256.0
[11, 14, 16] -128.0
[11, 14, 18] -32.0
[11, 15, 16] -160.0
[11, 15, 17] -64.0
[11, 15, 18] -32.0
[11, 16, 17] -96.0
[11, 16, 18] -32.0
[11, 17, 18] -32.0
[12, 13, 14] -320.0
[12, 13, 15] -384.0
[12, 13, 16] -256.0
[12, 13, 17] -160.0
[12, 13, 18] -96.0
[12, 13, 19] -32.0
[12, 14, 15] -384.0
[12, 14, 16] -128.0
[12, 14, 17] -128.0
[12, 14, 18] -64.0
[12, 14, 19] -32.0
[12, 15, 16] -256.0
[12, 15, 17] -128.0
[12, 15, 19] -32.0
[12, 16, 17] -160.0
[12, 16, 18] -64.0
[12, 16, 19] -32.0
[12, 17, 18] -96.0
[12, 17, 19] -32.0
[12, 18, 19] -32.0
[13, 14, 15] -320.0
[13, 14, 16] -384.0
[13, 14, 17] -256.0
[13, 14, 18] -160.0
[13, 14, 19] -96.0
[13, 14, 20] -32.0
[13, 15, 16] -384.0
[13, 15, 17] -128.0
[13, 15, 18] -128.0
[13, 15, 19] -64.0
[13, 15, 20] -32.0
[13, 16, 17] -256.0
[13, 16, 18] -128.0
[13, 16, 20] -32.0
[13, 17, 18] -160.0
[13, 17, 19] -64.0
[13, 17, 20] -32.0
[13, 18, 19] -96.0
[13, 18, 20] -32.0
[13, 19, 20] -32.0
[14, 15, 16] -320.0
[14, 15, 17] -384.0
[14, 15, 18] -256.0
[14, 15, 19] -160.0
[14, 15, 20] -96.0
[14, 15, 21] -32.0
[14, 16, 17] -384.0
[14, 16, 18] -128.0
[14, 16, 19] -128.0
[14, 16, 20] -64.0
[14, 16, 21] -32.0
[14, 17, 18] -256.0
[14, 17, 19] -128.0
[14, 17, 21] -32.0
[14, 18, 19] -160.0
[14, 18, 20] -64.0
[14, 18, 21] -32.0
[14, 19, 20] -96.0
[14, 19, 21] -32.0
[14, 20, 21] -32.0
[15, 16, 17] -320.0
[15, 16, 18] -384.0
[15, 16, 19] -256.0
[15, 16, 20] -160.0
[15, 16, 21] -96.0
[15, 16, 22] -32.0
[15, 17, 18] -384.0
[15, 17, 19] -128.0
[15, 17, 20] -128.0
[15, 17, 21] -64.0
[15, 17, 22] -32.0
[15, 18, 19] -256.0
[15, 18, 20] -128.0
[15, 18, 22] -32.0
[15, 19, 20] -160.0
[15, 19, 21] -64.0
[15, 19, 22] -32.0
[15, 20, 21] -96.0
[15, 20, 22] -32.0
[15, 21, 22] -32.0
[16, 17, 18] -320.0
[16, 17, 19] -384.0
[16, 17, 20] -256.0
[16, 17, 21] -160.0
[16, 17, 22] -96.0
[16, 17, 23] -32.0
[16, 18, 19] -384.0
[16, 18, 20] -128.0
[16, 18, 21] -128.0
[16, 18, 22] -64.0
[16, 18, 23] -32.0
[16, 19, 20] -256.0
[16, 19, 21] -128.0
[16, 19, 23] -32.0
[16, 20, 21] -160.0
[16, 20, 22] -64.0
[16, 20, 23] -32.0
[16, 21, 22] -96.0
[16, 21, 23] -32.0
[16, 22, 23] -32.0
[17, 18, 19] -320.0
[17, 18, 20] -384.0
[17, 18, 21] -256.0
[17, 18, 22] -160.0
[17, 18, 23] -96.0
[17, 18, 24] -32.0
[17, 19, 20] -384.0
[17, 19, 21] -128.0
[17, 19, 22] -128.0
[17, 19, 23] -64.0
[17, 19, 24] -32.0
[17, 20, 21] -256.0
[17, 20, 22] -128.0
[17, 20, 24] -32.0
[17, 21, 22] -160.0
[17, 21, 23] -64.0
[17, 21, 24] -32.0
[17, 22, 23] -96.0
[17, 22, 24] -32.0
[17, 23, 24] -32.0
[18, 19, 20] -320.0
[18, 19, 21] -384.0
[18, 19, 22] -256.0
[18, 19, 23] -160.0
[18, 19, 24] -96.0
[18, 19, 25] -32.0
[18, 20, 21] -384.0
[18, 20, 22] -128.0
[18, 20, 23] -128.0
[18, 20, 24] -64.0
[18, 20, 25] -32.0
[18, 21, 22] -256.0
[18, 21, 23] -128.0
[18, 21, 25] -32.0
[18, 22, 23] -160.0
[18, 22, 24] -64.0
[18, 22, 25] -32.0
[18, 23, 24] -96.0
[18, 23, 25] -32.0
[18, 24, 25] -32.0
[19, 20, 21] -320.0
[19, 20, 22] -384.0
[19, 20, 23] -256.0
[19, 20, 24] -160.0
[19, 20, 25] -96.0
[19, 20, 26] -32.0
[19, 21, 22] -384.0
[19, 21, 23] -128.0
[19, 21, 24] -128.0
[19, 21, 25] -64.0
[19, 21, 26] -32.0
[19, 22, 23] -256.0
[19, 22, 24] -128.0
[19, 22, 26] -32.0
[19, 23, 24] -160.0
[19, 23, 25] -64.0
[19, 23, 26] -32.0
[19, 24, 25] -96.0
[19, 24, 26] -32.0
[19, 25, 26] -32.0
[20, 21, 22] -320.0
[20, 21, 23] -384.0
[20, 21, 24] -256.0
[20, 21, 25] -160.0
[20, 21, 26] -96.0
[20, 21, 27] -32.0
[20, 22, 23] -384.0
[20, 22, 24] -128.0
[20, 22, 25] -128.0
[20, 22, 26] -64.0
[20, 22, 27] -32.0
[20, 23, 24] -256.0
[20, 23, 25] -128.0
[20, 23, 27] -32.0
[20, 24, 25] -160.0
[20, 24, 26] -64.0
[20, 24, 27] -32.0
[20, 25, 26] -96.0
[20, 25, 27] -32.0
[20, 26, 27] -32.0
[21, 22, 23] -320.0
[21, 22, 24] -384.0
[21, 22, 25] -256.0
[21, 22, 26] -160.0
[21, 22, 27] -96.0
[21, 22, 28] -32.0
[21, 23, 24] -384.0
[21, 23, 25] -128.0
[21, 23, 26] -128.0
[21, 23, 27] -64.0
[21, 23, 28] -32.0
[21, 24, 25] -256.0
[21, 24, 26] -128.0
[21, 24, 28] -32.0
[21, 25, 26] -160.0
[21, 25, 27] -64.0
[21, 25, 28] -32.0
[21, 26, 27] -96.0
[21, 26, 28] -32.0
[21, 27, 28] -32.0
[22, 23, 24] -320.0
[22, 23, 25] -384.0
[22, 23, 26] -256.0
[22, 23, 27] -160.0
[22, 23, 28] -96.0
[22, 23, 29] -32.0
[22, 24, 25] -384.0
[22, 24, 26] -128.0
[22, 24, 27] -128.0
[22, 24, 28] -64.0
[22, 24, 29] -32.0
[22, 25, 26] -256.0
[22, 25, 27] -128.0
[22, 25, 29] -32.0
[22, 26, 27] -160.0
[22, 26, 28] -64.0
[22, 26, 29] -32.0
[22, 27, 28] -96.0
[22, 27, 29] -32.0
[22, 28, 29] -32.0
[23, 24, 25] -320.0
[23, 24, 26] -384.0
[23, 24, 27] -256.0
[23, 24, 28] -160.0
[23, 24, 29] -96.0
[23, 24, 30] -32.0
[23, 25, 26] -384.0
[23, 25, 27] -128.0
[23, 25, 28] -128.0
[23, 25, 29] -64.0
[23, 25, 30] -32.0
[23, 26, 27] -256.0
[23, 26, 28] -128.0
[23, 26, 30] -32.0
[23, 27, 28] -160.0
[23, 27, 29] -64.0
[23, 27, 30] -32.0
[23, 28, 29] -96.0
[23, 28, 30] -32.0
[23, 29, 30] -32.0
[24, 25, 26] -288.0
[24, 25, 27] -320.0
[24, 25, 28] -192.0
[24, 25, 29] -96.0
[24, 25, 30] -32.0
[24, 26, 27] -320.0
[24, 26, 28] -96.0
[24, 26, 29] -64.0
[24, 26, 30] -32.0
[24, 27, 28] -192.0
[24, 27, 29] -96.0
[24, 28, 29] -128.0
[24, 28, 30] -32.0
[24, 29, 30] -64.0
[25, 26, 27] -224.0
[25, 26, 28] -256.0
[25, 26, 29] -128.0
[25, 26, 30] -32.0
[25, 27, 28] -224.0
[25, 27, 29] -64.0
[25, 27, 30] -32.0
[25, 28, 29] -128.0
[25, 28, 30] -64.0
[25, 29, 30] -64.0
[26, 27, 28] -160.0
[26, 27, 29] -160.0
[26, 27, 30] -64.0
[26, 28, 29] -128.0
[26, 28, 30] -32.0
[26, 29, 30] -64.0
[27, 28, 29] -96.0
[27, 28, 30] -64.0
[27, 29, 30] -64.0
[28, 29, 30] -32.0
[1, 2] 80.0
[1, 3] 72.0
[1, 4] 64.0
[1, 5] 72.0
[1, 6] 64.0
[1, 7] 56.0
[1, 8] 48.0
[2, 3] 160.0
[2, 4] 160.0
[2, 5] 144.0
[2, 6] 160.0
[2, 7] 144.0
[2, 8] 112.0
[2, 9] 48.0
[3, 4] 256.0
[3, 5] 248.0
[3, 6] 256.0
[3, 7] 248.0
[3, 8] 208.0
[3, 9] 112.0
[3, 10] 48.0
[4, 5] 368.0
[4, 6] 336.0
[4, 7] 336.0
[4, 8] 320.0
[4, 9] 208.0
[4, 10] 112.0
[4, 11] 48.0
[5, 6] 464.0
[5, 7] 424.0
[5, 8] 400.0
[5, 9] 320.0
[5, 10] 208.0
[5, 11] 112.0
[5, 12] 48.0
[6, 7] 544.0
[6, 8] 496.0
[6, 9] 400.0
[6, 10] 320.0
[6, 11] 208.0
[6, 12] 112.0
[6, 13] 48.0
[7, 8] 624.0
[7, 9] 496.0
[7, 10] 400.0
[7, 11] 320.0
[7, 12] 208.0
[7, 13] 112.0
[7, 14] 48.0
[8, 9] 624.0
[8, 10] 496.0
[8, 11] 400.0
[8, 12] 320.0
[8, 13] 208.0
[8, 14] 112.0
[8, 15] 48.0
[9, 10] 624.0
[9, 11] 496.0
[9, 12] 400.0
[9, 13] 320.0
[9, 14] 208.0
[9, 15] 112.0
[9, 16] 48.0
[10, 11] 624.0
[10, 12] 496.0
[10, 13] 400.0
[10, 14] 320.0
[10, 15] 208.0
[10, 16] 112.0
[10, 17] 48.0
[11, 12] 624.0
[11, 13] 496.0
[11, 14] 400.0
[11, 15] 320.0
[11, 16] 208.0
[11, 17] 112.0
[11, 18] 48.0
[12, 13] 624.0
[12, 14] 496.0
[12, 15] 400.0
[12, 16] 320.0
[12, 17] 208.0
[12, 18] 112.0
[12, 19] 48.0
[13, 14] 624.0
[13, 15] 496.0
[13, 16] 400.0
[13, 17] 320.0
[13, 18] 208.0
[13, 19] 112.0
[13, 20] 48.0
[14, 15] 624.0
[14, 16] 496.0
[14, 17] 400.0
[14, 18] 320.0
[14, 19] 208.0
[14, 20] 112.0
[14, 21] 48.0
[15, 16] 624.0
[15, 17] 496.0
[15, 18] 400.0
[15, 19] 320.0
[15, 20] 208.0
[15, 21] 112.0
[15, 22] 48.0
[16, 17] 624.0
[16, 18] 496.0
[16, 19] 400.0
[16, 20] 320.0
[16, 21] 208.0
[16, 22] 112.0
[16, 23] 48.0
[17, 18] 624.0
[17, 19] 496.0
[17, 20] 400.0
[17, 21] 320.0
[17, 22] 208.0
[17, 23] 112.0
[17, 24] 48.0
[18, 19] 624.0
[18, 20] 496.0
[18, 21] 400.0
[18, 22] 320.0
[18, 23] 208.0
[18, 24] 112.0
[18, 25] 48.0
[19, 20] 624.0
[19, 21] 496.0
[19, 22] 400.0
[19, 23] 320.0
[19, 24] 208.0
[19, 25] 112.0
[19, 26] 48.0
[20, 21] 624.0
[20, 22] 496.0
[20, 23] 400.0
[20, 24] 320.0
[20, 25] 208.0
[20, 26] 112.0
[20, 27] 48.0
[21, 22] 624.0
[21, 23] 496.0
[21, 24] 400.0
[21, 25] 320.0
[21, 26] 208.0
[21, 27] 112.0
[21, 28] 48.0
[22, 23] 624.0
[22, 24] 496.0
[22, 25] 400.0
[22, 26] 320.0
[22, 27] 208.0
[22, 28] 112.0
[22, 29] 48.0
[23, 24] 624.0
[23, 25] 496.0
[23, 26] 400.0
[23, 27] 320.0
[23, 28] 208.0
[23, 29] 112.0
[23, 30] 48.0
[24, 25] 544.0
[24, 26] 424.0
[24, 27] 336.0
[24, 28] 248.0
[24, 29] 144.0
[24, 30] 56.0
[25, 26] 464.0
[25, 27] 336.0
[25, 28] 256.0
[25, 29] 160.0
[25, 30] 64.0
[26, 27] 368.0
[26, 28] 248.0
[26, 29] 144.0
[26, 30] 72.0
[27, 28] 256.0
[27, 29] 160.0
[27, 30] 64.0
[28, 29] 160.0
[28, 30] 72.0
[29, 30] 80.0
[1] -84.0
[2] -184.0
[3] -292.0
[4] -400.0
[5] -508.0
[6] -616.0
[7] -716.0
[8] -800.0
[9] -800.0
[10] -800.0
[11] -800.0
[12] -800.0
[13] -800.0
[14] -800.0
[15] -800.0
[16] -800.0
[17] -800.0
[18] -800.0
[19] -800.0
[20] -800.0
[21] -800.0
[22] -800.0
[23] -800.0
[24] -716.0
[25] -616.0
[26] -508.0
[27] -400.0
[28] -292.0
[29] -184.0
[30] -84.0
